Date,BTC,ETH
10/03/2022,39437.46094,2608.048584
11/03/2022,38794.97266,2559.562988
12/03/2022,38904.01172,2574.75415
13/03/2022,37849.66406,2518.94458
14/03/2022,39666.75391,2590.696045
15/03/2022,39338.78516,2620.149658
16/03/2022,41143.92969,2772.055664
17/03/2022,40951.37891,2814.854492
18/03/2022,41801.15625,2945.343018
19/03/2022,42190.65234,2946.25708
20/03/2022,41247.82422,2860.459229
21/03/2022,41077.99609,2897.976563
22/03/2022,42358.80859,2973.131104
23/03/2022,42892.95703,3031.067139
24/03/2022,43960.93359,3108.062012
25/03/2022,44348.73047,3106.671387
26/03/2022,44500.82813,3143.178955
27/03/2022,46820.49219,3291.577637
28/03/2022,47128.00391,3336.634521
29/03/2022,47465.73047,3401.987793
30/03/2022,47062.66406,3385.157959
31/03/2022,45538.67578,3281.642822
01/04/2022,46281.64453,3449.552246
02/04/2022,45868.94922,3445.059326
03/04/2022,46453.56641,3522.833496
04/04/2022,46622.67578,3521.241211
05/04/2022,45555.99219,3411.79248
06/04/2022,43206.73828,3171.691895
07/04/2022,43503.84766,3233.274658
08/04/2022,42287.66406,3192.073975
09/04/2022,42782.13672,3261.91626
10/04/2022,42207.67188,3211.866943
11/04/2022,39521.90234,2981.052246
12/04/2022,40127.18359,3030.376465
13/04/2022,41166.73047,3118.344238
14/04/2022,39935.51563,3019.909424
15/04/2022,40553.46484,3040.916504
16/04/2022,40424.48438,3062.310303
17/04/2022,39716.95313,2993.40332
18/04/2022,40826.21484,3057.606689
19/04/2022,41502.75,3104.106445
20/04/2022,41374.37891,3077.74585
21/04/2022,40527.36328,2987.480713
22/04/2022,39740.32031,2964.835693
23/04/2022,39486.73047,2938.114014
24/04/2022,39469.29297,2922.732666
25/04/2022,40458.30859,3009.393555
26/04/2022,38117.46094,2808.29834
27/04/2022,39241.12109,2888.929688
28/04/2022,39773.82813,2936.940918
29/04/2022,38609.82422,2815.601807
30/04/2022,37714.875,2730.186768
01/05/2022,38469.09375,2827.756104
02/05/2022,38529.32813,2857.4104
03/05/2022,37750.45313,2783.476318
04/05/2022,39698.37109,2940.644775
05/05/2022,36575.14063,2749.213135
06/05/2022,36040.92188,2694.979736
07/05/2022,35501.95313,2636.093018
08/05/2022,34059.26563,2517.459961
09/05/2022,30296.95313,2245.43042
10/05/2022,31022.90625,2343.510986
11/05/2022,28936.35547,2072.108643
12/05/2022,29047.75195,1961.701538
13/05/2022,29283.10352,2014.418213
14/05/2022,30101.26563,2056.273926
15/05/2022,31305.11328,2145.706787
16/05/2022,29862.91797,2022.725952
17/05/2022,30425.85742,2090.40918
18/05/2022,28720.27148,1916.656128
19/05/2022,30314.33398,2018.336182
20/05/2022,29200.74023,1961.315674
21/05/2022,29432.22656,1974.518311
22/05/2022,30323.72266,2043.170166
23/05/2022,29098.91016,1972.181885
24/05/2022,29655.58594,1978.982788
25/05/2022,29562.36133,1944.827881
26/05/2022,29267.22461,1803.91333
27/05/2022,28627.57422,1724.922852
28/05/2022,28814.90039,1757.941772
29/05/2022,29445.95703,1812.031006
30/05/2022,31726.39063,1996.441284
31/05/2022,31792.31055,1942.328003
01/06/2022,29799.08008,1823.569336
02/06/2022,30467.48828,1834.150513
03/06/2022,29704.39063,1775.078613
04/06/2022,29832.91406,1801.609497
05/06/2022,29906.66211,1805.204956
06/06/2022,31370.67188,1859.289673
07/06/2022,31155.47852,1814.04834
08/06/2022,30214.35547,1793.572266
09/06/2022,30111.99805,1789.82605
10/06/2022,29083.80469,1665.042236
11/06/2022,28360.81055,1529.663452
12/06/2022,26762.64844,1445.216553
13/06/2022,22487.38867,1204.582764
14/06/2022,22206.79297,1211.662842
15/06/2022,22572.83984,1233.206421
16/06/2022,20381.65039,1067.730713
17/06/2022,20471.48242,1086.519287
18/06/2022,19017.64258,993.63678
19/06/2022,20553.27148,1127.656494
20/06/2022,20599.53711,1127.642456
21/06/2022,20710.59766,1124.824585
22/06/2022,19987.0293,1051.421875
23/06/2022,21085.87695,1143.386719
24/06/2022,21231.65625,1226.844727
25/06/2022,21502.33789,1243.446899
26/06/2022,21027.29492,1199.831665
27/06/2022,20735.47852,1193.680664
28/06/2022,20280.63477,1144.579224
29/06/2022,20104.02344,1098.943848
30/06/2022,19784.72656,1067.298828
01/07/2022,19269.36719,1059.767334
